id,full_name,url,stars,forks,commits,open_issue,closed_issue,collaborators
301867599,gml16/rl-medical,https://api.github.com/repos/gml16/rl-medical,29,12,266,0,6,6
134678087,funkelab/lsd,https://api.github.com/repos/funkelab/lsd,18,11,262,4,2,6
142818465,Tiiiger/QPyTorch,https://api.github.com/repos/Tiiiger/QPyTorch,154,44,238,7,43,6
117109389,Cadene/bootstrap.pytorch,https://api.github.com/repos/Cadene/bootstrap.pytorch,191,28,238,12,5,6
374368098,openspeech-team/openspeech,https://api.github.com/repos/openspeech-team/openspeech,354,60,228,44,101,6
244350981,Snowdar/asv-subtools,https://api.github.com/repos/Snowdar/asv-subtools,341,106,208,15,29,6
148533777,ronghanghu/speaker_follower,https://api.github.com/repos/ronghanghu/speaker_follower,108,31,208,7,13,6
138895688,AliaksandrSiarohin/monkey-net,https://api.github.com/repos/AliaksandrSiarohin/monkey-net,360,73,198,17,18,6
179208591,PacktPublishing/Modern-Computer-Vision-with-PyTorch,https://api.github.com/repos/PacktPublishing/Modern-Computer-Vision-with-PyTorch,234,123,197,3,21,6
201013644,facebookresearch/minihack,https://api.github.com/repos/facebookresearch/minihack,229,21,197,2,21,6
272234419,ComputationalRadiationPhysics/NeuralSolvers,https://api.github.com/repos/ComputationalRadiationPhysics/NeuralSolvers,51,22,190,0,0,6
194139116,paperswithcode/axcell,https://api.github.com/repos/paperswithcode/axcell,314,47,187,0,17,6
187611545,Angel-ML/PyTorch-On-Angel,https://api.github.com/repos/Angel-ML/PyTorch-On-Angel,145,45,186,13,29,6
368137792,MIC-DKFZ/nnDetection,https://api.github.com/repos/MIC-DKFZ/nnDetection,232,35,186,21,120,6
329635967,TRAILab/CaDDN,https://api.github.com/repos/TRAILab/CaDDN,205,34,186,21,77,6
334600956,Justin62628/Squirrel-RIFE,https://api.github.com/repos/Justin62628/Squirrel-RIFE,891,65,185,46,468,6
341911391,sejong-rcv/MLPD-Multi-Label-Pedestrian-Detection,https://api.github.com/repos/sejong-rcv/MLPD-Multi-Label-Pedestrian-Detection,23,10,184,0,13,6
162810512,RexYing/gnn-model-explainer,https://api.github.com/repos/RexYing/gnn-model-explainer,538,120,180,20,9,6
254703118,R1j1t/contextualSpellCheck,https://api.github.com/repos/R1j1t/contextualSpellCheck,244,35,180,6,32,6
242113168,Media-Smart/vedastr,https://api.github.com/repos/Media-Smart/vedastr,452,96,174,22,58,6
147863828,DAI-Lab/SteganoGAN,https://api.github.com/repos/DAI-Lab/SteganoGAN,171,52,170,14,33,6
199800864,DigitalPhonetics/adviser,https://api.github.com/repos/DigitalPhonetics/adviser,48,19,170,3,19,6
327411458,twitter-research/graph-neural-pde,https://api.github.com/repos/twitter-research/graph-neural-pde,123,16,166,3,7,6
209061479,paperswithcode/sotabench-eval,https://api.github.com/repos/paperswithcode/sotabench-eval,163,26,163,1,1,6
243816027,JJGO/shrinkbench,https://api.github.com/repos/JJGO/shrinkbench,319,57,161,1,21,6
398994329,JieyuZ2/wrench,https://api.github.com/repos/JieyuZ2/wrench,135,16,161,7,17,6
306213405,FederatedAI/research,https://api.github.com/repos/FederatedAI/research,43,10,156,0,5,6
244234547,ucinlp/autoprompt,https://api.github.com/repos/ucinlp/autoprompt,217,25,154,4,22,6
276688708,salesforce/ai-economist,https://api.github.com/repos/salesforce/ai-economist,758,145,153,7,14,6
223065925,researchmm/TracKit,https://api.github.com/repos/researchmm/TracKit,535,95,152,19,82,6
404444089,dribnet/pixray,https://api.github.com/repos/dribnet/pixray,360,46,150,16,24,6
286367631,HazyResearch/bootleg,https://api.github.com/repos/HazyResearch/bootleg,151,21,150,3,27,6
222138340,aidudezzz/deepworlds,https://api.github.com/repos/aidudezzz/deepworlds,32,14,147,5,13,6
248271633,neptune-ai/neptune-examples,https://api.github.com/repos/neptune-ai/neptune-examples,22,13,139,0,5,6
265640658,Xilinx/pyxir,https://api.github.com/repos/Xilinx/pyxir,25,11,138,13,15,6
117107624,YuliangXiu/MobilePose,https://api.github.com/repos/YuliangXiu/MobilePose,523,141,136,11,35,6
107566737,ClementPinard/SfmLearner-Pytorch,https://api.github.com/repos/ClementPinard/SfmLearner-Pytorch,829,192,132,4,130,6
259822222,castorini/howl,https://api.github.com/repos/castorini/howl,124,17,127,22,20,6
117034492,richzhang/PerceptualSimilarity,https://api.github.com/repos/richzhang/PerceptualSimilarity,2145,367,126,32,64,6
300789100,lucidrains/performer-pytorch,https://api.github.com/repos/lucidrains/performer-pytorch,785,110,124,39,43,6
245032939,mit-han-lab/gan-compression,https://api.github.com/repos/mit-han-lab/gan-compression,944,133,123,3,94,6
146817005,fbcotter/pytorch_wavelets,https://api.github.com/repos/fbcotter/pytorch_wavelets,427,85,123,10,31,6
117372836,cs230-stanford/cs230-code-examples,https://api.github.com/repos/cs230-stanford/cs230-code-examples,1718,671,122,12,7,6
258172048,toshas/torch-fidelity,https://api.github.com/repos/toshas/torch-fidelity,357,22,121,4,20,6
320088616,carla-recourse/CARLA,https://api.github.com/repos/carla-recourse/CARLA,155,19,121,9,65,6
194529303,svip-lab/impersonator,https://api.github.com/repos/svip-lab/impersonator,1628,303,113,32,44,6
221005701,mmuckley/torchkbnufft,https://api.github.com/repos/mmuckley/torchkbnufft,103,27,113,7,26,6
173165841,jeanfeydy/geomloss,https://api.github.com/repos/jeanfeydy/geomloss,350,39,112,35,26,6
146135239,thunlp/FewRel,https://api.github.com/repos/thunlp/FewRel,627,146,111,7,73,6
274006091,tianweiy/CenterPoint,https://api.github.com/repos/tianweiy/CenterPoint,1045,269,107,81,289,6
160206018,WLM1ke/poptimizer,https://api.github.com/repos/WLM1ke/poptimizer,78,22,2948,4,58,5
196406270,f-dangel/backpack,https://api.github.com/repos/f-dangel/backpack,378,37,1770,17,47,5
292764302,pycroscopy/atomai,https://api.github.com/repos/pycroscopy/atomai,50,15,1319,5,5,5
63804925,tmancal74/quantarhei,https://api.github.com/repos/tmancal74/quantarhei,13,14,1203,14,36,5
262189878,UCLA-VAST/AutoSA,https://api.github.com/repos/UCLA-VAST/AutoSA,90,21,1125,8,8,5
72968591,PPPLDeepLearning/plasma-python,https://api.github.com/repos/PPPLDeepLearning/plasma-python,71,38,1115,20,10,5
188117825,coarse-graining/cgnet,https://api.github.com/repos/coarse-graining/cgnet,35,20,1104,10,57,5
259012383,FREVA-CLINT/climatereconstructionAI,https://api.github.com/repos/FREVA-CLINT/climatereconstructionAI,21,10,1043,0,1,5
317930627,aiqc/AIQC,https://api.github.com/repos/aiqc/AIQC,58,16,1034,21,34,5
120909172,intra2net/guibot,https://api.github.com/repos/intra2net/guibot,112,10,895,2,9,5
130379628,mattragoza/liGAN,https://api.github.com/repos/mattragoza/liGAN,93,24,857,12,39,5
239470940,vistec-AI/thai2transformers,https://api.github.com/repos/vistec-AI/thai2transformers,71,13,844,10,13,5
317575591,twitter-research/cwn,https://api.github.com/repos/twitter-research/cwn,69,11,784,0,8,5
130450627,geyang/ml_logger,https://api.github.com/repos/geyang/ml_logger,129,16,779,5,12,5
279967590,FrancescoSaverioZuppichini/glasses,https://api.github.com/repos/FrancescoSaverioZuppichini/glasses,262,21,742,30,81,5
167607083,GAMES-UChile/mogptk,https://api.github.com/repos/GAMES-UChile/mogptk,83,24,706,12,39,5
107763164,jrzaurin/pytorch-widedeep,https://api.github.com/repos/jrzaurin/pytorch-widedeep,776,138,679,3,82,5
202435057,martinResearch/DEODR,https://api.github.com/repos/martinResearch/DEODR,240,18,666,12,15,5
183474075,StepNeverStop/RLs,https://api.github.com/repos/StepNeverStop/RLs,358,88,633,21,24,5
117910172,vacancy/Jacinle,https://api.github.com/repos/vacancy/Jacinle,102,135,608,0,4,5
140863334,DeepRank/Deeprank-GNN,https://api.github.com/repos/DeepRank/Deeprank-GNN,20,13,587,3,5,5
167142473,mila-iqia/atari-representation-learning,https://api.github.com/repos/mila-iqia/atari-representation-learning,191,42,579,6,39,5
180532198,HanxunH/COMP90024-2019S1-Team7-TrackerHub,https://api.github.com/repos/HanxunH/COMP90024-2019S1-Team7-TrackerHub,14,12,563,0,0,5
304482741,xavierpuigf/watch_and_help,https://api.github.com/repos/xavierpuigf/watch_and_help,36,11,558,4,3,5
190332735,SensorsINI/v2e,https://api.github.com/repos/SensorsINI/v2e,99,23,557,11,32,5
317440833,lucidrains/alphafold2,https://api.github.com/repos/lucidrains/alphafold2,958,163,538,16,32,5
194467688,intelligent-environments-lab/CityLearn,https://api.github.com/repos/intelligent-environments-lab/CityLearn,202,86,531,2,24,5
254906424,covid19-model/simulator,https://api.github.com/repos/covid19-model/simulator,67,34,525,0,8,5
106042120,mitdbg/fastdeepnets,https://api.github.com/repos/mitdbg/fastdeepnets,112,14,505,1,1,5
121707673,amazonqa/amazonqa,https://api.github.com/repos/amazonqa/amazonqa,78,23,494,2,4,5
199943153,negrinho/deep_architect,https://api.github.com/repos/negrinho/deep_architect,116,13,492,3,4,5
231235443,HKBU-HPML/FADNet,https://api.github.com/repos/HKBU-HPML/FADNet,99,28,476,6,9,5
175358091,wenhuchen/Table-Fact-Checking,https://api.github.com/repos/wenhuchen/Table-Fact-Checking,272,48,471,0,9,5
363309213,VumBleBot/odqa_baseline_code,https://api.github.com/repos/VumBleBot/odqa_baseline_code,60,12,471,4,37,5
105215829,BCV-Uniandes/DMS,https://api.github.com/repos/BCV-Uniandes/DMS,66,10,452,2,17,5
324922871,decile-team/distil,https://api.github.com/repos/decile-team/distil,62,12,439,8,28,5
229930064,SpursLipu/YOLOv3v4-ModelCompression-MultidatasetTraining-Multibackbone,https://api.github.com/repos/SpursLipu/YOLOv3v4-ModelCompression-MultidatasetTraining-Multibackbone,388,116,438,38,91,5
151605555,ecs-vlc/COMP6248,https://api.github.com/repos/ecs-vlc/COMP6248,38,19,433,0,0,5
103528129,kenshohara/3D-ResNets-PyTorch,https://api.github.com/repos/kenshohara/3D-ResNets-PyTorch,3215,866,432,147,117,5
105870773,CAMeL-Lab/camel_tools,https://api.github.com/repos/CAMeL-Lab/camel_tools,205,49,432,15,56,5
220668276,guillaume-be/rust-tokenizers,https://api.github.com/repos/guillaume-be/rust-tokenizers,116,14,431,1,6,5
70125946,masashi-y/depccg,https://api.github.com/repos/masashi-y/depccg,67,15,429,7,15,5
71860524,teinhonglo/Information-retrieval,https://api.github.com/repos/teinhonglo/Information-retrieval,52,33,412,1,4,5
253948246,Trinkle23897/tuixue.online-visa,https://api.github.com/repos/Trinkle23897/tuixue.online-visa,288,26,406,6,31,5
302789349,juntang-zhuang/Adabelief-Optimizer,https://api.github.com/repos/juntang-zhuang/Adabelief-Optimizer,962,107,404,4,44,5
254662819,digitalepidemiologylab/covid-twitter-bert,https://api.github.com/repos/digitalepidemiologylab/covid-twitter-bert,144,20,397,5,12,5
176205748,PacktPublishing/AI-Crash-Course,https://api.github.com/repos/PacktPublishing/AI-Crash-Course,137,118,391,0,0,5
227671142,dlshriver/dnnv,https://api.github.com/repos/dlshriver/dnnv,31,11,388,2,22,5
270780775,searchableai/KitanaQA,https://api.github.com/repos/searchableai/KitanaQA,55,10,379,0,2,5
365517762,xmu-xiaoma666/External-Attention-pytorch,https://api.github.com/repos/xmu-xiaoma666/External-Attention-pytorch,4109,804,372,53,16,5
327094461,weecology/DeepForest-pytorch,https://api.github.com/repos/weecology/DeepForest-pytorch,11,10,371,7,51,5
347129505,AlexImmer/Laplace,https://api.github.com/repos/AlexImmer/Laplace,204,22,368,38,43,5
256240984,princetonvisualai/revise-tool,https://api.github.com/repos/princetonvisualai/revise-tool,83,14,365,0,13,5
280405029,DeepVAC/deepvac,https://api.github.com/repos/DeepVAC/deepvac,359,66,364,15,6,5
216895656,rlaphoenix/VSGAN,https://api.github.com/repos/rlaphoenix/VSGAN,124,11,364,8,14,5
109154657,festvox/festvox,https://api.github.com/repos/festvox/festvox,76,25,352,11,21,5
267293885,TingFree/NLPer-Arsenal,https://api.github.com/repos/TingFree/NLPer-Arsenal,767,97,337,0,10,5
252310686,seyonechithrananda/bert-loves-chemistry,https://api.github.com/repos/seyonechithrananda/bert-loves-chemistry,194,35,334,4,5,5
146124470,pcyin/tranX,https://api.github.com/repos/pcyin/tranX,403,101,327,22,10,5
174904616,Tramac/awesome-semantic-segmentation-pytorch,https://api.github.com/repos/Tramac/awesome-semantic-segmentation-pytorch,2082,506,319,112,80,5
163092926,phil-bergmann/tracking_wo_bnw,https://api.github.com/repos/phil-bergmann/tracking_wo_bnw,711,188,308,23,119,5
226095529,POSTECH-IMLAB/PIMNet_Internal_Environment_Recognition,https://api.github.com/repos/POSTECH-IMLAB/PIMNet_Internal_Environment_Recognition,25,26,307,0,10,5
246347180,KaiyangZhou/Dassl.pytorch,https://api.github.com/repos/KaiyangZhou/Dassl.pytorch,505,87,306,12,31,5
162021652,jessevig/bertviz,https://api.github.com/repos/jessevig/bertviz,3600,548,305,6,96,5
208071167,ekosman/AnomalyDetectionCVPR2018-Pytorch,https://api.github.com/repos/ekosman/AnomalyDetectionCVPR2018-Pytorch,98,34,299,2,92,5
225288945,AmazingDD/daisyRec,https://api.github.com/repos/AmazingDD/daisyRec,425,75,294,0,8,5
122979177,silvandeleemput/memcnn,https://api.github.com/repos/silvandeleemput/memcnn,220,22,287,12,43,5
44961854,wikipedia2vec/wikipedia2vec,https://api.github.com/repos/wikipedia2vec/wikipedia2vec,753,85,286,4,60,5
104029823,taehoonlee/tensornets,https://api.github.com/repos/taehoonlee/tensornets,1002,186,284,16,42,5
266405732,johnolafenwa/DeepStack,https://api.github.com/repos/johnolafenwa/DeepStack,329,60,282,61,57,5
109742434,tbepler/topaz,https://api.github.com/repos/tbepler/topaz,97,34,276,18,65,5
194499349,relatio-nlp/relatio,https://api.github.com/repos/relatio-nlp/relatio,27,10,274,30,21,5
168424712,YannDubs/disentangling-vae,https://api.github.com/repos/YannDubs/disentangling-vae,561,119,270,7,13,5
295835009,KeremTurgutlu/self_supervised,https://api.github.com/repos/KeremTurgutlu/self_supervised,229,19,263,6,27,5
217456198,open-mmlab/mmfashion,https://api.github.com/repos/open-mmlab/mmfashion,890,215,259,72,67,5
152700563,cardwing/Codes-for-Lane-Detection,https://api.github.com/repos/cardwing/Codes-for-Lane-Detection,911,327,255,3,334,5
165345025,d2l-ai/d2l-ja,https://api.github.com/repos/d2l-ai/d2l-ja,25,16,247,0,9,5
326007569,princeton-nlp/DensePhrases,https://api.github.com/repos/princeton-nlp/DensePhrases,428,50,238,3,23,5
253688714,HHousen/TransformerSum,https://api.github.com/repos/HHousen/TransformerSum,247,34,234,11,40,5
108423989,ixaxaar/pytorch-dnc,https://api.github.com/repos/ixaxaar/pytorch-dnc,289,50,232,10,27,5
169619312,katetolstaya/multiagent_gnn_policies,https://api.github.com/repos/katetolstaya/multiagent_gnn_policies,31,15,232,2,0,5
374891081,neuralchen/SimSwap,https://api.github.com/repos/neuralchen/SimSwap,1693,331,227,218,144,5
402392585,openclimatefix/skillful_nowcasting,https://api.github.com/repos/openclimatefix/skillful_nowcasting,40,18,226,14,13,5
139798214,Jjschwartz/NetworkAttackSimulator,https://api.github.com/repos/Jjschwartz/NetworkAttackSimulator,46,28,223,0,11,5
206074389,anucvml/ddn,https://api.github.com/repos/anucvml/ddn,158,28,222,4,7,5
257932939,PacktPublishing/Learn-Amazon-SageMaker,https://api.github.com/repos/PacktPublishing/Learn-Amazon-SageMaker,90,77,216,8,6,5
125524069,fatchord/WaveRNN,https://api.github.com/repos/fatchord/WaveRNN,1681,594,215,96,126,5
250671863,UCSD-AI4H/COVID-CT,https://api.github.com/repos/UCSD-AI4H/COVID-CT,927,398,210,8,32,5
379572843,mariusbock/dl-for-har,https://api.github.com/repos/mariusbock/dl-for-har,19,14,206,0,2,5
117490890,ZhiGroup/pytorch_ehr,https://api.github.com/repos/ZhiGroup/pytorch_ehr,60,11,204,0,5,5
42615031,wkiri/DEMUD,https://api.github.com/repos/wkiri/DEMUD,44,15,201,0,12,5
298496483,JudasDie/SOTS,https://api.github.com/repos/JudasDie/SOTS,246,43,195,19,60,5
145716938,criteo-research/reco-gym,https://api.github.com/repos/criteo-research/reco-gym,386,81,193,8,3,5
169923174,drsrinathsridhar/tk3dv,https://api.github.com/repos/drsrinathsridhar/tk3dv,25,10,193,0,1,5
201642068,bcmi/Image-Harmonization-Dataset-iHarmony4,https://api.github.com/repos/bcmi/Image-Harmonization-Dataset-iHarmony4,610,73,192,0,0,5
248445673,thu-ml/ares,https://api.github.com/repos/thu-ml/ares,291,69,186,4,8,5
331225418,Open-Speech-EkStep/vakyansh-wav2vec2-experimentation,https://api.github.com/repos/Open-Speech-EkStep/vakyansh-wav2vec2-experimentation,50,23,183,17,11,5
165065119,psipred/DMPfold,https://api.github.com/repos/psipred/DMPfold,51,13,182,0,1,5
305304932,jzi040941/PercepNet,https://api.github.com/repos/jzi040941/PercepNet,134,53,180,14,24,5
112444683,gau820827/AI-writer_Data2Doc,https://api.github.com/repos/gau820827/AI-writer_Data2Doc,76,21,176,8,21,5
154288965,google/uis-rnn,https://api.github.com/repos/google/uis-rnn,1393,306,175,11,76,5
250391956,rwightman/efficientdet-pytorch,https://api.github.com/repos/rwightman/efficientdet-pytorch,1300,244,175,11,156,5
172458804,naver/claf,https://api.github.com/repos/naver/claf,207,37,170,4,16,5
195203179,zju-vipa/KamalEngine,https://api.github.com/repos/zju-vipa/KamalEngine,66,10,169,2,2,5
271760207,microsoft/robustdg,https://api.github.com/repos/microsoft/robustdg,115,21,166,0,9,5
353986518,MicPie/clasp,https://api.github.com/repos/MicPie/clasp,102,16,165,0,1,5
127343489,fastai/imagenet-fast,https://api.github.com/repos/fastai/imagenet-fast,291,69,163,1,13,5
132466169,hamelsmu/code_search,https://api.github.com/repos/hamelsmu/code_search,468,137,162,2,21,5
342683465,lucidrains/egnn-pytorch,https://api.github.com/repos/lucidrains/egnn-pytorch,172,26,158,4,8,5
277667727,google-research/torchsde,https://api.github.com/repos/google-research/torchsde,928,103,157,13,46,5
212741650,cap-ntu/Video-to-Retail-Platform,https://api.github.com/repos/cap-ntu/Video-to-Retail-Platform,121,41,151,2,7,5
229059986,iPieter/RobBERT,https://api.github.com/repos/iPieter/RobBERT,152,26,151,3,17,5
222062719,rishikksh20/FastSpeech2,https://api.github.com/repos/rishikksh20/FastSpeech2,144,29,149,8,4,5
244070216,artitw/text2text,https://api.github.com/repos/artitw/text2text,177,24,147,27,5,5
402393162,openclimatefix/metnet,https://api.github.com/repos/openclimatefix/metnet,27,13,147,14,5,5
242953089,airaria/TextBrewer,https://api.github.com/repos/airaria/TextBrewer,1061,180,146,2,94,5
184037666,kPsarakis/Image-Forgery-Detection-CNN,https://api.github.com/repos/kPsarakis/Image-Forgery-Detection-CNN,62,26,145,4,10,5
292006584,zzz2010/paddorch,https://api.github.com/repos/zzz2010/paddorch,30,12,145,0,2,5
225027908,toandaominh1997/EfficientDet.Pytorch,https://api.github.com/repos/toandaominh1997/EfficientDet.Pytorch,1421,315,143,106,21,5
111797719,mapillary/inplace_abn,https://api.github.com/repos/mapillary/inplace_abn,1203,174,140,45,175,5
227799735,Media-Smart/vedaseg,https://api.github.com/repos/Media-Smart/vedaseg,400,52,139,6,21,5
253906720,polimi-ispl/icpr2020dfdc,https://api.github.com/repos/polimi-ispl/icpr2020dfdc,123,51,139,2,54,5
190430232,nd-ball/py-irt,https://api.github.com/repos/nd-ball/py-irt,35,15,139,1,17,5
289181806,berkeleydeeprlcourse/homework_fall2020,https://api.github.com/repos/berkeleydeeprlcourse/homework_fall2020,229,250,136,4,2,5
111978012,kmkurn/pytorch-crf,https://api.github.com/repos/kmkurn/pytorch-crf,769,138,136,3,84,5
245233870,ptillet/torch-blocksparse,https://api.github.com/repos/ptillet/torch-blocksparse,102,19,136,4,19,5
205957008,zhijian-liu/torchprofile,https://api.github.com/repos/zhijian-liu/torchprofile,337,27,135,6,12,5
167597323,nshaud/DeepHyperX,https://api.github.com/repos/nshaud/DeepHyperX,247,83,134,27,19,5
